Data_Type,p,mc,TargetType,Target,Metric,Synthesis_Model,Synth_Family,matched_rel_orig,matched_delta,off_diagonal_delta,n_off_diagonal,diagonal_advantage,ceiling_constrained
parametric,18,2,Categorical,C6,F1,svmlinsyn,svm,0.9525268171373525,-0.12904476068115578,-0.019474020832660244,3,-0.10957073984849554,FALSE
parametric,18,2,Categorical,C6,Specificity,bnlinsyn,bn,0.9225925838448953,0.06988876793888436,0.024761395056921653,3,0.04512737288196271,FALSE
parametric,18,2,Categorical,C6,Specificity,cartlinsyn,cart,0.9444276760217227,0.04227617800479326,0.012889545734032249,3,0.029386632270761014,FALSE
parametric,18,2,Categorical,C6,Specificity,parmlinsyn,parm,1,0,0.018888107764589254,3,-0.018888107764589254,TRUE
parametric,18,2,Categorical,C6,Specificity,svmlinsyn,svm,0.9783181549141081,-0.11453886800384883,-0.11937919993435651,3,0.004840331930507688,FALSE
parametric,18,2,Categorical,C9,Accuracy,bnlinsyn,bn,0.8238041052283951,0.1761958947716049,0.020511617755217128,3,0.1556842770163878,FALSE
parametric,18,2,Categorical,C9,Accuracy,cartlinsyn,cart,0.8927374301675978,0.06922284558265701,0.02232866973403181,3,0.0468941758486252,FALSE
parametric,18,2,Categorical,C9,Accuracy,parmlinsyn,parm,1,0,0.01958965068190798,3,-0.01958965068190798,TRUE
parametric,18,2,Categorical,C9,Accuracy,svmlinsyn,svm,0.9890751086281813,-0.0016958646060029503,0.013707893247219119,3,-0.01540375785322207,FALSE
parametric,18,2,Categorical,C9,F1,bnlinsyn,bn,0.7642110016804806,0.23578899831951938,0.015861628967838506,3,0.2199273693516809,FALSE
parametric,18,2,Categorical,C9,F1,cartlinsyn,cart,0.8848221402040893,0.0737944537467439,0.027899512093988735,3,0.045894941652755164,FALSE
parametric,18,2,Categorical,C9,F1,parmlinsyn,parm,1,0,0.029988770047395884,3,-0.029988770047395884,TRUE
parametric,18,2,Categorical,C9,F1,svmlinsyn,svm,0.9878332782346225,-0.004263180667948663,0.027244518812160435,3,-0.0315076994801091,FALSE
parametric,18,2,Categorical,C9,Specificity,bnlinsyn,bn,0.8867004683608607,0.1132995316391393,0.0132227373370242,3,0.10007679430211511,FALSE
parametric,18,2,Categorical,C9,Specificity,cartlinsyn,cart,0.9397771157979148,0.03834392483154003,0.013841672631101054,3,0.02450225220043898,FALSE
parametric,18,2,Categorical,C9,Specificity,parmlinsyn,parm,1,0,0.013635266854597193,3,-0.013635266854597193,TRUE
parametric,18,2,Categorical,C9,Specificity,svmlinsyn,svm,0.993187092719656,0.0036427995095770884,0.03618716086344592,3,-0.03254436135386883,FALSE
parametric,18,2,Continuous,X3,MAE,cartlinsyn,cart,0.35142780719574723,0.3787667933036363,0.04185455387583235,2,0.3369122394278039,FALSE
parametric,18,2,Continuous,X3,MAE,parmlinsyn,parm,1,0,0.008552190881338545,2,-0.008552190881338545,TRUE
parametric,18,2,Continuous,X3,MAE,svmlinsyn,svm,0.8960636984513011,0.07160281835084274,0.007575746153155744,2,0.064027072197687,FALSE
parametric,18,2,Continuous,X3,RMSE,cartlinsyn,cart,0.3469709383819201,0.38468458794459287,0.07675176487383065,2,0.3079328230707622,FALSE
parametric,18,2,Continuous,X3,RMSE,parmlinsyn,parm,1,0,0.022602055152779087,2,-0.022602055152779087,TRUE
parametric,18,2,Continuous,X3,RMSE,svmlinsyn,svm,0.8112491362241612,0.15017430224066872,0.007371285292023006,2,0.14280301694864572,FALSE
parametric,18,2,Continuous,X3,R_squared,cartlinsyn,cart,0.12068909225113954,0.4146833389308077,0.13737921879456397,2,0.2773041201362437,FALSE
parametric,18,2,Continuous,X3,R_squared,parmlinsyn,parm,1,0,0.03541965395664758,2,-0.03541965395664758,TRUE
parametric,18,2,Continuous,X3,R_squared,svmlinsyn,svm,0.6569497378803786,0.2677956336396061,0.005101562137068101,2,0.26269407150253804,FALSE
parametric,18,2,Continuous,X6,MAE,cartlinsyn,cart,0.39728897136616564,0.3147266895249087,0.031802589228353405,2,0.2829241002965553,FALSE
parametric,18,2,Continuous,X6,MAE,parmlinsyn,parm,1,0,0.0077273845646198495,2,-0.0077273845646198495,TRUE
parametric,18,2,Continuous,X6,MAE,svmlinsyn,svm,0.9292308747416917,0.04338759036708488,0.03386376752553356,2,0.009523822841551323,FALSE
parametric,18,2,Continuous,X6,RMSE,cartlinsyn,cart,0.39759086619056044,0.3170763930880111,0.04459650790427646,2,0.27247988518373467,FALSE
parametric,18,2,Continuous,X6,RMSE,parmlinsyn,parm,1,0,0.007130729811239589,2,-0.007130729811239589,TRUE
parametric,18,2,Continuous,X6,RMSE,svmlinsyn,svm,0.8932551682514944,0.07645517069915667,0.0354717603936142,2,0.040983410305542464,FALSE
parametric,18,2,Continuous,X6,R_squared,cartlinsyn,cart,0.15803805401650678,0.3527241352625911,0.08420475998062758,2,0.2685193752819635,FALSE
parametric,18,2,Continuous,X6,R_squared,parmlinsyn,parm,1,0,0.009307014052544799,2,-0.009307014052544799,TRUE
parametric,18,2,Continuous,X6,R_squared,svmlinsyn,svm,0.7980588551229855,0.1427083394540687,0.03074940849128232,2,0.11195893096278636,FALSE
parametric,18,2,Continuous,X9,MAE,cartlinsyn,cart,0.35467158196358706,0.5728343550954825,0.042242360678531835,2,0.5305919944169507,FALSE
parametric,18,2,Continuous,X9,MAE,parmlinsyn,parm,1,0,0.013464517859856561,2,-0.013464517859856561,TRUE
parametric,18,2,Continuous,X9,MAE,svmlinsyn,svm,0.9117980225063517,0.08105208274597413,0.08109891827895556,2,-4.683553298143184e-5,FALSE
parametric,18,2,Continuous,X9,RMSE,cartlinsyn,cart,0.35392381464187256,0.5770964977288608,0.05450886242393231,2,0.5225876353049286,FALSE
parametric,18,2,Continuous,X9,RMSE,parmlinsyn,parm,1,0,0.014575917942762119,2,-0.014575917942762119,TRUE
parametric,18,2,Continuous,X9,RMSE,svmlinsyn,svm,0.8889257540372603,0.10285676666595349,0.08178897524662701,2,0.02106779141932648,FALSE
parametric,18,2,Continuous,X9,R_squared,cartlinsyn,cart,0.12522886169681,0.7407522070532001,0.10307303232373968,2,0.6376791747294605,FALSE
parametric,18,2,Continuous,X9,R_squared,parmlinsyn,parm,1,0,0.023268793923504658,2,-0.023268793923504658,TRUE
parametric,18,2,Continuous,X9,R_squared,svmlinsyn,svm,0.789962711548157,0.19432068585887494,0.07064377189201075,2,0.12367691396686419,FALSE
parametric,18,3,Categorical,C3,Accuracy,bnlinsyn,bn,0.7663383909714315,0.228931640980321,0.08976856698866972,3,0.1391630739916513,FALSE
parametric,18,3,Categorical,C3,Accuracy,cartlinsyn,cart,0.8347719042069334,0.13706654145236916,0.08259177729815875,3,0.0544747641542104,FALSE
parametric,18,3,Categorical,C3,Accuracy,parmlinsyn,parm,1,0,0.11579956012758423,3,-0.11579956012758423,TRUE
parametric,18,3,Categorical,C3,Accuracy,svmlinsyn,svm,0.8872762432085456,0.10704980970610749,0.06627675976263915,3,0.04077304994346834,FALSE
parametric,18,3,Categorical,C3,F1,bnlinsyn,bn,0.712580641986457,0.24203671165812138,0.07971495012292538,3,0.162321761535196,FALSE
parametric,18,3,Categorical,C3,F1,cartlinsyn,cart,0.8238036562662339,0.1503625872002289,0.08958459809069168,3,0.06077798910953723,FALSE
parametric,18,3,Categorical,C3,F1,parmlinsyn,parm,1,0,0.1266587200333026,3,-0.1266587200333026,TRUE
parametric,18,3,Categorical,C3,F1,svmlinsyn,svm,0.8804172353954891,0.1062922735680674,0.070651235167499,3,0.03564103840056841,FALSE
parametric,18,3,Categorical,C3,Specificity,bnlinsyn,bn,0.8610158017885038,0.1295651090249637,0.04610037048265617,3,0.08346473854230754,FALSE
parametric,18,3,Categorical,C3,Specificity,cartlinsyn,cart,0.9113425198156422,0.07938434616504828,0.0452113340492461,3,0.034173012115802176,FALSE
parametric,18,3,Categorical,C3,Specificity,parmlinsyn,parm,1,0,0.0625522857793806,3,-0.0625522857793806,TRUE
parametric,18,3,Categorical,C3,Specificity,svmlinsyn,svm,0.9386883948465506,0.0570970020367124,0.051177889175129374,3,0.005919112861583024,FALSE
parametric,18,3,Categorical,C6,Accuracy,bnlinsyn,bn,0.8351442952360034,0.1258995344029799,0.06691212435959663,3,0.05898741004338327,FALSE
parametric,18,3,Categorical,C6,Accuracy,cartlinsyn,cart,0.869560238204306,0.09865264618043665,0.050386329600585776,3,0.04826631657985087,FALSE
parametric,18,3,Categorical,C6,Accuracy,parmlinsyn,parm,1,-0.0014141852602719718,0.060392580596864205,3,-0.061806765857136174,FALSE
parametric,18,3,Categorical,C6,Accuracy,svmlinsyn,svm,0.9163994502977554,0.06595390019067934,0.026044560826590176,3,0.039909339364089164,FALSE
parametric,18,3,Categorical,C6,F1,bnlinsyn,bn,0.8504425364587042,0.11645487500022884,0.06759693599348453,3,0.048857939006744316,FALSE
parametric,18,3,Categorical,C6,F1,cartlinsyn,cart,0.8647090788513828,0.09669991296255187,0.055009286491554024,3,0.041690626470997846,FALSE
parametric,18,3,Categorical,C6,F1,parmlinsyn,parm,1,-0.0014404843047062022,0.0649028533696545,3,-0.0663433376743607,FALSE
parametric,18,3,Categorical,C6,F1,svmlinsyn,svm,0.9140242870318152,0.059926626491122036,-0.0029070640066613342,3,0.06283369049778337,FALSE
parametric,18,3,Categorical,C6,Specificity,bnlinsyn,bn,0.7595205909843142,0.165850324301749,0.05034139046658106,3,0.11550893383516794,FALSE
parametric,18,3,Categorical,C6,Specificity,cartlinsyn,cart,0.8670432326743429,0.11624796647359255,0.043104833568820014,3,0.07314313290477253,FALSE
parametric,18,3,Categorical,C6,Specificity,parmlinsyn,parm,1,-0.002390640417962664,0.06998265678875794,3,-0.0723732972067206,FALSE
parametric,18,3,Categorical,C6,Specificity,svmlinsyn,svm,0.9098414077775364,0.08342429841114127,0.10037975881161647,3,-0.0169554604004752,FALSE
parametric,18,3,Categorical,C9,Accuracy,bnlinsyn,bn,0.799919054626116,0.200080945373884,0.027332324410517597,3,0.1727486209633664,FALSE
parametric,18,3,Categorical,C9,Accuracy,cartlinsyn,cart,0.8936018614917107,0.10304580186789644,0.028615705224284582,3,0.07443009664361186,FALSE
parametric,18,3,Categorical,C9,Accuracy,parmlinsyn,parm,1,0,0.006631915466271028,3,-0.006631915466271028,TRUE
parametric,18,3,Categorical,C9,Accuracy,svmlinsyn,svm,0.966510689219429,0.011653113268081428,-0.015371218352585451,3,0.027024331620666878,FALSE
parametric,18,3,Categorical,C9,F1,bnlinsyn,bn,0.7844940792349597,0.21550592076504027,0.028281495098559196,3,0.18722442566648106,FALSE
parametric,18,3,Categorical,C9,F1,cartlinsyn,cart,0.8780339119032287,0.11684559741634595,0.03097722397507654,3,0.08586837344126941,FALSE
parametric,18,3,Categorical,C9,F1,parmlinsyn,parm,1,0,0.008053147558565047,3,-0.008053147558565047,TRUE
parametric,18,3,Categorical,C9,F1,svmlinsyn,svm,0.9604060497448457,0.01627982432584809,-0.03306223214601646,3,0.04934205647186455,FALSE
parametric,18,3,Categorical,C9,Specificity,bnlinsyn,bn,0.9519179760004249,0.047694182280306016,0.007174430746721675,3,0.04051975153358434,FALSE
parametric,18,3,Categorical,C9,Specificity,cartlinsyn,cart,0.9728645020263635,0.02624668529047054,0.005733793259422604,3,0.020512892031047933,FALSE
parametric,18,3,Categorical,C9,Specificity,parmlinsyn,parm,1,0,0.0011193979329270798,3,-0.0011193979329270798,TRUE
parametric,18,3,Categorical,C9,Specificity,svmlinsyn,svm,0.9902766313581727,0.005217269136997915,0.0034866138104680277,3,0.0017306553265298871,FALSE
parametric,18,3,Continuous,X3,MAE,cartlinsyn,cart,0.6706321913990683,0.11135459392868836,0.02841677775374133,2,0.08293781617494703,FALSE
parametric,18,3,Continuous,X3,MAE,parmlinsyn,parm,1,0,0.030750114623032312,2,-0.030750114623032312,TRUE
parametric,18,3,Continuous,X3,MAE,svmlinsyn,svm,0.936121479119769,0.01878244646147902,-0.21256193679771745,2,0.23134438325919648,FALSE
parametric,18,3,Continuous,X3,RMSE,cartlinsyn,cart,0.6654234343653203,0.11465588435823706,0.029641710043785963,2,0.0850141743144511,FALSE
parametric,18,3,Continuous,X3,RMSE,parmlinsyn,parm,1,0,0.034259303226933796,2,-0.034259303226933796,TRUE
parametric,18,3,Continuous,X3,RMSE,svmlinsyn,svm,0.9277475506322745,0.006369139952704872,-0.20954038905045216,2,0.21590952900315705,FALSE
parametric,18,3,Continuous,X3,R_squared,cartlinsyn,cart,0.4427985298711935,0.16569230497936913,0.05651716881107246,2,0.10917513616829666,FALSE
parametric,18,3,Continuous,X3,R_squared,parmlinsyn,parm,1,0,0.056412671964345684,2,-0.056412671964345684,TRUE
parametric,18,3,Continuous,X3,R_squared,svmlinsyn,svm,0.8611061519670018,0.010606322081517993,-0.19104880306759084,2,0.20165512514910883,FALSE
parametric,18,3,Continuous,X6,MAE,cartlinsyn,cart,0.6649983126164579,0.23838346831272886,0.03527389261325958,2,0.20310957569946927,FALSE
parametric,18,3,Continuous,X6,MAE,parmlinsyn,parm,1,0,0.0364456642288067,2,-0.0364456642288067,TRUE
parametric,18,3,Continuous,X6,MAE,svmlinsyn,svm,0.9236086218859685,0.05733529895970022,-0.17227881164967865,2,0.22961411060937886,FALSE
parametric,18,3,Continuous,X6,RMSE,cartlinsyn,cart,0.6645607043462451,0.24070270242800848,0.039796751350941385,2,0.2009059510770671,FALSE
parametric,18,3,Continuous,X6,RMSE,parmlinsyn,parm,1,0,0.03785198967443695,2,-0.03785198967443695,TRUE
parametric,18,3,Continuous,X6,RMSE,svmlinsyn,svm,0.9124194873059521,0.0708283410161608,-0.1694842251167093,2,0.2403125661328701,FALSE
parametric,18,3,Continuous,X6,R_squared,cartlinsyn,cart,0.44153869607486246,0.37811383068024984,0.07554973640313277,2,0.30256409427711706,FALSE
parametric,18,3,Continuous,X6,R_squared,parmlinsyn,parm,1,0,0.06199528834700033,2,-0.06199528834700033,TRUE
parametric,18,3,Continuous,X6,R_squared,svmlinsyn,svm,0.8333638903812951,0.13414588882869716,-0.16776391276559163,2,0.3019098015942888,FALSE
parametric,18,3,Continuous,X9,MAE,cartlinsyn,cart,0.41648342472682925,0.512988470557344,0.03911282477361526,2,0.4738756457837287,FALSE
parametric,18,3,Continuous,X9,MAE,parmlinsyn,parm,1,0,0.01796062019387134,2,-0.01796062019387134,TRUE
parametric,18,3,Continuous,X9,MAE,svmlinsyn,svm,0.9152567148121058,0.06838705006621056,-0.03492421740562181,2,0.10331126747183236,FALSE
parametric,18,3,Continuous,X9,RMSE,cartlinsyn,cart,0.41727932864470474,0.5098889618515151,0.054496747874519545,2,0.4553922139769956,FALSE
parametric,18,3,Continuous,X9,RMSE,parmlinsyn,parm,1,0,0.027135133870318073,2,-0.027135133870318073,TRUE
parametric,18,3,Continuous,X9,RMSE,svmlinsyn,svm,0.8780343433364408,0.09816349338150117,-0.03491984893799683,2,0.133083342319498,FALSE
parametric,18,3,Continuous,X9,R_squared,cartlinsyn,cart,0.1743854020530708,0.6854255481673526,0.10143590546032766,2,0.5839896427070249,FALSE
parametric,18,3,Continuous,X9,R_squared,parmlinsyn,parm,1,0,0.04328693357088059,2,-0.04328693357088059,TRUE
parametric,18,3,Continuous,X9,R_squared,svmlinsyn,svm,0.7713835054256731,0.18205351221252675,-0.026844118104288398,2,0.20889763031681513,FALSE
parametric,18,4,Categorical,C3,Accuracy,bnlinsyn,bn,0.6717693128543725,0.3233562195100085,0.05660744784145697,3,0.2667487716685515,FALSE
parametric,18,4,Categorical,C3,Accuracy,cartlinsyn,cart,0.8586420725996255,0.10260931236792654,0.03256021884765172,3,0.07004909352027483,FALSE
parametric,18,4,Categorical,C3,Accuracy,parmlinsyn,parm,1,0,0.017666418158077478,3,-0.017666418158077478,TRUE
parametric,18,4,Categorical,C3,Accuracy,svmlinsyn,svm,0.9542299823860452,0.04577001761395483,0.12880075490622095,3,-0.08303073729226612,FALSE
parametric,18,4,Categorical,C3,F1,bnlinsyn,bn,0.6583225312063555,0.3372180753832209,0.060198548789073,3,0.2770195265941479,FALSE
parametric,18,4,Categorical,C3,F1,cartlinsyn,cart,0.8549327737978073,0.10661443527773089,0.022059553806516214,3,0.08455488147121468,FALSE
parametric,18,4,Categorical,C3,F1,parmlinsyn,parm,1,0,0.012462327753654471,3,-0.012462327753654471,TRUE
parametric,18,4,Categorical,C3,F1,svmlinsyn,svm,0.9527081372406117,0.04394626706867906,0.12807723512869115,3,-0.08413096806001209,FALSE
parametric,18,4,Categorical,C3,Specificity,bnlinsyn,bn,0.9361167546550668,0.061226936607149084,0.011035998268624033,3,0.05019093833852505,FALSE
parametric,18,4,Categorical,C3,Specificity,cartlinsyn,cart,0.9699866020835513,0.02376132761594545,0.006234389956569383,3,0.017526937659376067,FALSE
parametric,18,4,Categorical,C3,Specificity,parmlinsyn,parm,1,0,0.0021968606835439442,3,-0.0021968606835439442,TRUE
parametric,18,4,Categorical,C3,Specificity,svmlinsyn,svm,0.9904907669364863,0.0076794112724034806,0.01407534967941467,3,-0.006395938407011189,FALSE
parametric,18,4,Categorical,C6,Accuracy,bnlinsyn,bn,0.8365504515855293,0.16344954841447068,0.05495162384489588,3,0.1084979245695748,FALSE
parametric,18,4,Categorical,C6,Accuracy,cartlinsyn,cart,0.8620259963140343,0.1301051112127734,0.061540820378028514,3,0.06856429083474488,FALSE
parametric,18,4,Categorical,C6,Accuracy,parmlinsyn,parm,1,0,0.03867289939312724,3,-0.03867289939312724,TRUE
parametric,18,4,Categorical,C6,Accuracy,svmlinsyn,svm,0.929128004012287,0.06502344511960137,0.05205347422644687,3,0.012969970893154499,FALSE
parametric,18,4,Categorical,C6,F1,bnlinsyn,bn,0.7958107308269823,0.20418926917301772,0.06175420858371877,3,0.14243506058929895,FALSE
parametric,18,4,Categorical,C6,F1,cartlinsyn,cart,0.8301535715733195,0.15431415063511472,0.07288499162784884,3,0.08142915900726588,FALSE
parametric,18,4,Categorical,C6,F1,parmlinsyn,parm,1,0,0.0434348633000131,3,-0.0434348633000131,TRUE
parametric,18,4,Categorical,C6,F1,svmlinsyn,svm,0.9145485868415852,0.07751466256380737,0.06950067994334501,3,0.008013982620462365,FALSE
parametric,18,4,Categorical,C6,Specificity,bnlinsyn,bn,0.9387629765879224,0.06091807234022719,0.016882574220205598,3,0.044035498120021596,FALSE
parametric,18,4,Categorical,C6,Specificity,cartlinsyn,cart,0.9511472926638279,0.045852735284324764,0.020370838272167527,3,0.025481897012157237,FALSE
parametric,18,4,Categorical,C6,Specificity,parmlinsyn,parm,1,0,0.01257165751487798,3,-0.01257165751487798,TRUE
parametric,18,4,Categorical,C6,Specificity,svmlinsyn,svm,0.9765806169814198,0.01674345853152399,0.009859140869642641,3,0.006884317661881349,FALSE
parametric,18,4,Categorical,C9,Accuracy,bnlinsyn,bn,0.8922154580364927,0.08926216636731113,0.022659302815476807,3,0.06660286355183433,FALSE
parametric,18,4,Categorical,C9,Accuracy,cartlinsyn,cart,0.9428550104322393,0.0314304200429131,0.01854513249617248,3,0.012885287546740617,FALSE
parametric,18,4,Categorical,C9,Accuracy,parmlinsyn,parm,1,0,0.016263949698811685,3,-0.016263949698811685,TRUE
parametric,18,4,Categorical,C9,Accuracy,svmlinsyn,svm,0.9799246932436639,0.006051373519235281,0.006638712034293966,3,-5.873385150586847e-4,FALSE
parametric,18,4,Categorical,C9,F1,bnlinsyn,bn,0.8835231365924817,0.09173652214964341,0.023649309777933433,3,0.06808721237170998,FALSE
parametric,18,4,Categorical,C9,F1,cartlinsyn,cart,0.939877287435857,0.03461441452830414,0.020146713052329762,3,0.014467701475974377,FALSE
parametric,18,4,Categorical,C9,F1,parmlinsyn,parm,1,0,0.01755553710887927,3,-0.01755553710887927,TRUE
parametric,18,4,Categorical,C9,F1,svmlinsyn,svm,0.979057548026967,9.878368319728326e-4,6.711993297296697e-4,3,3.166375022431629e-4,FALSE
parametric,18,4,Categorical,C9,Specificity,bnlinsyn,bn,0.9361809013473961,0.05329602902137283,0.013628270520385207,3,0.039667758500987624,FALSE
parametric,18,4,Categorical,C9,Specificity,cartlinsyn,cart,0.9667268878129213,0.021722634887072247,0.011604841054502695,3,0.010117793832569551,FALSE
parametric,18,4,Categorical,C9,Specificity,parmlinsyn,parm,1,0,0.008854115706533916,3,-0.008854115706533916,TRUE
parametric,18,4,Categorical,C9,Specificity,svmlinsyn,svm,0.9886893487826431,0.003005529623551895,0.008527294803510183,3,-0.005521765179958288,FALSE
parametric,18,4,Continuous,X3,MAE,cartlinsyn,cart,0.1641923315456368,0.599249164243696,0.09640860294654588,2,0.5028405612971502,FALSE
parametric,18,4,Continuous,X3,MAE,parmlinsyn,parm,1,0,0.005526822761683844,2,-0.005526822761683844,TRUE
parametric,18,4,Continuous,X3,MAE,svmlinsyn,svm,0.7979662277630747,0.19712429514136215,0.35268508393198644,2,-0.1555607887906243,FALSE
parametric,18,4,Continuous,X3,RMSE,cartlinsyn,cart,0.1653376750979071,0.5970640585068516,0.11648124233466503,2,0.48058281617218657,FALSE
parametric,18,4,Continuous,X3,RMSE,parmlinsyn,parm,1,0,-0.025864873065278023,2,0.025864873065278023,TRUE
parametric,18,4,Continuous,X3,RMSE,svmlinsyn,svm,0.7533438298275899,0.24034206840931185,0.3517974928198123,2,-0.11145542441050046,FALSE
parametric,18,4,Continuous,X3,R_squared,cartlinsyn,cart,0.027339607222923144,0.5539439513033784,0.20309652779409215,2,0.3508474235092862,FALSE
parametric,18,4,Continuous,X3,R_squared,parmlinsyn,parm,1,0,-0.03833060361351639,2,0.03833060361351639,TRUE
